2023-08-02 20:58:47,774:INFO:131] match_or_register_events for fox_bets
2023-08-02 20:58:47,775:INFO:131] match_or_register_events for bovada
2023-08-02 20:58:48,778:INFO:179] match_or_register_markets for bovada
2023-08-02 20:58:48,778:INFO:181] 188 for bovada
2023-08-02 20:58:49,635:INFO:179] match_or_register_markets for fox_bets
2023-08-02 20:58:49,636:INFO:181] 0 for fox_bets
2023-08-02 20:58:54,692:DEBUG:120] successful match: Selection(id='1370022195', name='Under - 1H', odds=1.757576), [(Selection(id=150, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:06,098:DEBUG:120] successful match: Selection(id='1387582216', name='Over - 1H', odds=1.625), [(Selection(id=443, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:06,099:DEBUG:120] successful match: Selection(id='1387582217', name='Under - 1H', odds=2.2), [(Selection(id=444, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:06,099:DEBUG:120] successful match: Selection(id='1387582218', name='Over - 1H', odds=3.95), [(Selection(id=443, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:06,099:DEBUG:120] successful match: Selection(id='1387582219', name='Under - 1H', odds=1.229885), [(Selection(id=444, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:06,100:DEBUG:120] successful match: Selection(id='1387582220', name='Over - 1H', odds=11.0), [(Selection(id=443, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:06,100:DEBUG:120] successful match: Selection(id='1387582221', name='Under - 1H', odds=1.045455), [(Selection(id=444, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:06,105:DEBUG:117] successful no match: Selection(id='1387582225', name='No', odds=1.76923), [(Selection(id=445, name='Yes', odds=None), 0)]
2023-08-02 20:59:06,107:DEBUG:117] successful no match: Selection(id='1387582244', name='No - 1H', odds=1.153846), [(Selection(id=447, name='Yes - 1H', odds=None), 55)]
2023-08-02 20:59:06,490:DEBUG:117] successful no match: Selection(id='1376036484', name='FK Auda', odds=9.75), [(Selection(id=449, name='Spartak Trnava', odds=None), 29)]
2023-08-02 20:59:06,492:DEBUG:117] successful no match: Selection(id='1376036485', name='Draw', odds=5.0), [(Selection(id=450, name='FK Auda', odds=None), 36), (Selection(id=449, name='Spartak Trnava', odds=None), 22)]
2023-08-02 20:59:06,497:DEBUG:117] successful no match: Selection(id='1387561062', name='FK Auda - 1H', odds=9.0), [(Selection(id=452, name='Spartak Trnava - 1H', odds=None), 44)]
2023-08-02 20:59:06,499:DEBUG:117] successful no match: Selection(id='1387561059', name='Draw - 1H', odds=2.45), [(Selection(id=453, name='FK Auda - 1H', odds=None), 59), (Selection(id=452, name='Spartak Trnava - 1H', odds=None), 42)]
2023-08-02 20:59:06,500:DEBUG:120] successful match: Selection(id='1387560587', name='Over', odds=1.26), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:06,501:DEBUG:120] successful match: Selection(id='1387560588', name='Under', odds=3.65), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:06,502:DEBUG:120] successful match: Selection(id='1387560579', name='Over', odds=1.384615), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:06,503:DEBUG:120] successful match: Selection(id='1387560580', name='Under', odds=2.9), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:06,504:DEBUG:120] successful match: Selection(id='1387560581', name='Over', odds=2.38), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:06,505:DEBUG:120] successful match: Selection(id='1387560582', name='Under', odds=1.546448), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:06,506:DEBUG:120] successful match: Selection(id='1387560589', name='Over', odds=3.0), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:06,507:DEBUG:120] successful match: Selection(id='1387560590', name='Under', odds=1.363636), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:06,528:DEBUG:117] successful no match: Selection(id='1387561127', name='Under', odds=1.675676), [(Selection(id=455, name='Over', odds=None), 0)]
2023-08-02 20:59:06,529:DEBUG:120] successful match: Selection(id='1387561128', name='Over', odds=6.75), [(Selection(id=455, name='Over', odds=None), 100)]
2023-08-02 20:59:06,530:DEBUG:120] successful match: Selection(id='1387561129', name='Under', odds=1.090909), [(Selection(id=456, name='Under', odds=None), 100)]
2023-08-02 20:59:06,531:DEBUG:120] successful match: Selection(id='1387561130', name='Over', odds=26.0), [(Selection(id=455, name='Over', odds=None), 100)]
2023-08-02 20:59:06,531:DEBUG:120] successful match: Selection(id='1387561131', name='Under', odds=1.001), [(Selection(id=456, name='Under', odds=None), 100)]
2023-08-02 20:59:06,538:DEBUG:120] successful match: Selection(id='1387560918', name='Over', odds=1.090909), [(Selection(id=455, name='Over', odds=None), 100)]
2023-08-02 20:59:06,539:DEBUG:120] successful match: Selection(id='1387560919', name='Under', odds=7.0), [(Selection(id=456, name='Under', odds=None), 100)]
2023-08-02 20:59:06,539:DEBUG:120] successful match: Selection(id='1387560914', name='Over', odds=1.47619), [(Selection(id=455, name='Over', odds=None), 100)]
2023-08-02 20:59:06,540:DEBUG:120] successful match: Selection(id='1387560915', name='Under', odds=2.55), [(Selection(id=456, name='Under', odds=None), 100)]
2023-08-02 20:59:06,541:DEBUG:120] successful match: Selection(id='1387560912', name='Over', odds=2.47), [(Selection(id=455, name='Over', odds=None), 100)]
2023-08-02 20:59:06,541:DEBUG:120] successful match: Selection(id='1387560913', name='Under', odds=1.512821), [(Selection(id=456, name='Under', odds=None), 100)]
2023-08-02 20:59:06,542:DEBUG:120] successful match: Selection(id='1387560916', name='Over', odds=4.75), [(Selection(id=455, name='Over', odds=None), 100)]
2023-08-02 20:59:06,543:DEBUG:120] successful match: Selection(id='1387560917', name='Under', odds=1.166667), [(Selection(id=456, name='Under', odds=None), 100)]
2023-08-02 20:59:06,543:DEBUG:120] successful match: Selection(id='1387560920', name='Over', odds=10.5), [(Selection(id=455, name='Over', odds=None), 100)]
2023-08-02 20:59:06,544:DEBUG:120] successful match: Selection(id='1387560921', name='Under', odds=1.052632), [(Selection(id=456, name='Under', odds=None), 100)]
2023-08-02 20:59:06,561:DEBUG:120] successful match: Selection(id='1387560820', name='Over - 1H', odds=1.37), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:06,561:DEBUG:120] successful match: Selection(id='1387560821', name='Under - 1H', odds=3.0), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:06,561:DEBUG:120] successful match: Selection(id='1387560822', name='Over - 1H', odds=2.68), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:06,562:DEBUG:120] successful match: Selection(id='1387560823', name='Under - 1H', odds=1.444444), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:06,565:DEBUG:117] successful no match: Selection(id='1387560856', name='Under - 1H', odds=1.238095), [(Selection(id=457, name='Over - 1H', odds=None), 0)]
2023-08-02 20:59:06,566:DEBUG:120] successful match: Selection(id='1387560857', name='Over - 1H', odds=17.0), [(Selection(id=457, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:06,566:DEBUG:120] successful match: Selection(id='1387560858', name='Under - 1H', odds=1.013333), [(Selection(id=458, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:06,568:DEBUG:120] successful match: Selection(id='1387560839', name='Over - 1H', odds=1.540541), [(Selection(id=457, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:06,568:DEBUG:120] successful match: Selection(id='1387560840', name='Under - 1H', odds=2.4), [(Selection(id=458, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:06,569:DEBUG:120] successful match: Selection(id='1387560841', name='Over - 1H', odds=3.55), [(Selection(id=457, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:06,569:DEBUG:120] successful match: Selection(id='1387560842', name='Under - 1H', odds=1.27), [(Selection(id=458, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:06,569:DEBUG:120] successful match: Selection(id='1387560843', name='Over - 1H', odds=10.5), [(Selection(id=457, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:06,570:DEBUG:120] successful match: Selection(id='1387560844', name='Under - 1H', odds=1.052632), [(Selection(id=458, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:06,576:DEBUG:117] successful no match: Selection(id='1387560848', name='No', odds=1.555556), [(Selection(id=459, name='Yes', odds=None), 0)]
2023-08-02 20:59:06,577:DEBUG:117] successful no match: Selection(id='1387560869', name='No - 1H', odds=1.125), [(Selection(id=461, name='Yes - 1H', odds=None), 55)]
2023-08-02 20:59:07,061:DEBUG:117] successful no match: Selection(id='1376036522', name='Austria Wien', odds=1.833333), [(Selection(id=463, name='Borac Banja Luka', odds=None), 29)]
2023-08-02 20:59:07,063:DEBUG:117] successful no match: Selection(id='1376036523', name='Draw', odds=3.5), [(Selection(id=464, name='Austria Wien', odds=None), 40), (Selection(id=463, name='Borac Banja Luka', odds=None), 20)]
2023-08-02 20:59:07,069:DEBUG:117] successful no match: Selection(id='1387577480', name='Austria Wien - 1H', odds=2.65), [(Selection(id=466, name='Borac Banja Luka - 1H', odds=None), 41)]
2023-08-02 20:59:07,072:DEBUG:117] successful no match: Selection(id='1387577479', name='Draw - 1H', odds=2.15), [(Selection(id=467, name='Austria Wien - 1H', odds=None), 55), (Selection(id=466, name='Borac Banja Luka - 1H', odds=None), 38)]
2023-08-02 20:59:07,074:DEBUG:120] successful match: Selection(id='1387577423', name='Over', odds=1.083333), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:07,075:DEBUG:120] successful match: Selection(id='1387577424', name='Under', odds=7.5), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:07,077:DEBUG:120] successful match: Selection(id='1387577415', name='Over', odds=1.333333), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:07,078:DEBUG:120] successful match: Selection(id='1387577416', name='Under', odds=3.15), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:07,079:DEBUG:120] successful match: Selection(id='1387577407', name='Over', odds=1.526316), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:07,080:DEBUG:120] successful match: Selection(id='1387577408', name='Under', odds=2.45), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:07,081:DEBUG:120] successful match: Selection(id='1387577409', name='Over', odds=2.02), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:07,082:DEBUG:120] successful match: Selection(id='1387577410', name='Under', odds=1.757576), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:07,083:DEBUG:120] successful match: Selection(id='1387577417', name='Over', odds=2.85), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:07,084:DEBUG:120] successful match: Selection(id='1387577418', name='Under', odds=1.4), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:07,085:DEBUG:120] successful match: Selection(id='1387577425', name='Over', odds=3.5), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:07,086:DEBUG:120] successful match: Selection(id='1387577426', name='Under', odds=1.277778), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:07,119:DEBUG:117] successful no match: Selection(id='1387577519', name='Under', odds=4.1), [(Selection(id=469, name='Over', odds=None), 0)]
2023-08-02 20:59:07,120:DEBUG:120] successful match: Selection(id='1387577516', name='Over', odds=2.02), [(Selection(id=469, name='Over', odds=None), 100)]
2023-08-02 20:59:07,121:DEBUG:120] successful match: Selection(id='1387577517', name='Under', odds=1.757576), [(Selection(id=470, name='Under', odds=None), 100)]
2023-08-02 20:59:07,122:DEBUG:120] successful match: Selection(id='1387577520', name='Over', odds=4.1), [(Selection(id=469, name='Over', odds=None), 100)]
2023-08-02 20:59:07,122:DEBUG:120] successful match: Selection(id='1387577521', name='Under', odds=1.217391), [(Selection(id=470, name='Under', odds=None), 100)]
2023-08-02 20:59:07,123:DEBUG:120] successful match: Selection(id='1387577522', name='Over', odds=9.5), [(Selection(id=469, name='Over', odds=None), 100)]
2023-08-02 20:59:07,123:DEBUG:120] successful match: Selection(id='1387577523', name='Under', odds=1.0555), [(Selection(id=470, name='Under', odds=None), 100)]
2023-08-02 20:59:07,124:DEBUG:120] successful match: Selection(id='1387988571', name='Over', odds=18.0), [(Selection(id=469, name='Over', odds=None), 100)]
2023-08-02 20:59:07,124:DEBUG:120] successful match: Selection(id='1387988572', name='Under', odds=1.01), [(Selection(id=470, name='Under', odds=None), 100)]
2023-08-02 20:59:07,137:DEBUG:120] successful match: Selection(id='1387577427', name='Over', odds=1.540541), [(Selection(id=469, name='Over', odds=None), 100)]
2023-08-02 20:59:07,138:DEBUG:120] successful match: Selection(id='1387577428', name='Under', odds=2.4), [(Selection(id=470, name='Under', odds=None), 100)]
2023-08-02 20:59:07,138:DEBUG:120] successful match: Selection(id='1387577429', name='Over', odds=3.5), [(Selection(id=469, name='Over', odds=None), 100)]
2023-08-02 20:59:07,138:DEBUG:120] successful match: Selection(id='1387577430', name='Under', odds=1.277778), [(Selection(id=470, name='Under', odds=None), 100)]
2023-08-02 20:59:07,139:DEBUG:120] successful match: Selection(id='1387577431', name='Over', odds=10.5), [(Selection(id=469, name='Over', odds=None), 100)]
2023-08-02 20:59:07,139:DEBUG:120] successful match: Selection(id='1387577432', name='Under', odds=1.052632), [(Selection(id=470, name='Under', odds=None), 100)]
2023-08-02 20:59:07,139:DEBUG:120] successful match: Selection(id='1387988569', name='Over', odds=19.0), [(Selection(id=469, name='Over', odds=None), 100)]
2023-08-02 20:59:07,140:DEBUG:120] successful match: Selection(id='1387988570', name='Under', odds=1.005), [(Selection(id=470, name='Under', odds=None), 100)]
2023-08-02 20:59:07,140:DEBUG:120] successful match: Selection(id='1389649843', name='Over', odds=21.0), [(Selection(id=469, name='Over', odds=None), 100)]
2023-08-02 20:59:07,140:DEBUG:120] successful match: Selection(id='1389649844', name='Under', odds=1.004), [(Selection(id=470, name='Under', odds=None), 100)]
2023-08-02 20:59:07,152:DEBUG:120] successful match: Selection(id='1387577303', name='Over - 1H', odds=1.47619), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,152:DEBUG:120] successful match: Selection(id='1387577304', name='Under - 1H', odds=2.55), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,153:DEBUG:120] successful match: Selection(id='1387577305', name='Over - 1H', odds=3.0), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,153:DEBUG:120] successful match: Selection(id='1387577306', name='Under - 1H', odds=1.37), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,155:DEBUG:117] successful no match: Selection(id='1387577335', name='Under - 1H', odds=1.833333), [(Selection(id=471, name='Over - 1H', odds=None), 0)]
2023-08-02 20:59:07,156:DEBUG:120] successful match: Selection(id='1387577336', name='Over - 1H', odds=5.5), [(Selection(id=471, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,156:DEBUG:120] successful match: Selection(id='1387577337', name='Under - 1H', odds=1.133333), [(Selection(id=472, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,157:DEBUG:120] successful match: Selection(id='1387577338', name='Over - 1H', odds=15.0), [(Selection(id=471, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,157:DEBUG:120] successful match: Selection(id='1387577339', name='Under - 1H', odds=1.02), [(Selection(id=472, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,161:DEBUG:120] successful match: Selection(id='1387577322', name='Over - 1H', odds=2.68), [(Selection(id=471, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,161:DEBUG:120] successful match: Selection(id='1387577323', name='Under - 1H', odds=1.444444), [(Selection(id=472, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,162:DEBUG:120] successful match: Selection(id='1387577324', name='Over - 1H', odds=10.5), [(Selection(id=471, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,162:DEBUG:120] successful match: Selection(id='1387577325', name='Under - 1H', odds=1.052632), [(Selection(id=472, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,162:DEBUG:120] successful match: Selection(id='1389649841', name='Over - 1H', odds=20.0), [(Selection(id=471, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,163:DEBUG:120] successful match: Selection(id='1389649842', name='Under - 1H', odds=1.005), [(Selection(id=472, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,168:DEBUG:117] successful no match: Selection(id='1387577329', name='No', odds=1.847458), [(Selection(id=473, name='Yes', odds=None), 0)]
2023-08-02 20:59:07,170:DEBUG:117] successful no match: Selection(id='1387577350', name='No - 1H', odds=1.153846), [(Selection(id=475, name='Yes - 1H', odds=None), 55)]
2023-08-02 20:59:07,560:DEBUG:117] successful no match: Selection(id='1376036682', name='Lech Poznan', odds=1.571429), [(Selection(id=477, name='Kauno Zalgiris', odds=None), 24)]
2023-08-02 20:59:07,563:DEBUG:117] successful no match: Selection(id='1376036683', name='Draw', odds=3.95), [(Selection(id=478, name='Lech Poznan', odds=None), 14), (Selection(id=477, name='Kauno Zalgiris', odds=None), 12)]
2023-08-02 20:59:07,569:DEBUG:117] successful no match: Selection(id='1387563414', name='Lech Poznan - 1H', odds=2.1), [(Selection(id=480, name='Kauno Zalgiris - 1H', odds=None), 39)]
2023-08-02 20:59:07,571:DEBUG:117] successful no match: Selection(id='1387563413', name='Draw - 1H', odds=2.3), [(Selection(id=481, name='Lech Poznan - 1H', odds=None), 38), (Selection(id=480, name='Kauno Zalgiris - 1H', odds=None), 33)]
2023-08-02 20:59:07,574:DEBUG:120] successful match: Selection(id='1387563163', name='Over', odds=1.26), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:07,575:DEBUG:120] successful match: Selection(id='1387563164', name='Under', odds=3.65), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:07,577:DEBUG:120] successful match: Selection(id='1387563155', name='Over', odds=1.4), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:07,578:DEBUG:120] successful match: Selection(id='1387563156', name='Under', odds=2.85), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:07,580:DEBUG:120] successful match: Selection(id='1387563157', name='Over', odds=2.45), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:07,581:DEBUG:120] successful match: Selection(id='1387563158', name='Under', odds=1.526316), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:07,583:DEBUG:120] successful match: Selection(id='1387563165', name='Over', odds=3.05), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:07,584:DEBUG:120] successful match: Selection(id='1387563166', name='Under', odds=1.357143), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:07,604:DEBUG:117] successful no match: Selection(id='1387563364', name='Under', odds=2.18), [(Selection(id=483, name='Over', odds=None), 0)]
2023-08-02 20:59:07,605:DEBUG:120] successful match: Selection(id='1387563365', name='Over', odds=4.1), [(Selection(id=483, name='Over', odds=None), 100)]
2023-08-02 20:59:07,606:DEBUG:120] successful match: Selection(id='1387563366', name='Under', odds=1.217391), [(Selection(id=484, name='Under', odds=None), 100)]
2023-08-02 20:59:07,607:DEBUG:120] successful match: Selection(id='1387563367', name='Over', odds=13.0), [(Selection(id=483, name='Over', odds=None), 100)]
2023-08-02 20:59:07,608:DEBUG:120] successful match: Selection(id='1387563368', name='Under', odds=1.03), [(Selection(id=484, name='Under', odds=None), 100)]
2023-08-02 20:59:07,608:DEBUG:120] successful match: Selection(id='1387988736', name='Over', odds=20.0), [(Selection(id=483, name='Over', odds=None), 100)]
2023-08-02 20:59:07,609:DEBUG:120] successful match: Selection(id='1387988737', name='Under', odds=1.005), [(Selection(id=484, name='Under', odds=None), 100)]
2023-08-02 20:59:07,624:DEBUG:120] successful match: Selection(id='1387563452', name='Over', odds=1.142857), [(Selection(id=483, name='Over', odds=None), 100)]
2023-08-02 20:59:07,625:DEBUG:120] successful match: Selection(id='1387563453', name='Under', odds=5.25), [(Selection(id=484, name='Under', odds=None), 100)]
2023-08-02 20:59:07,626:DEBUG:120] successful match: Selection(id='1387563450', name='Over', odds=1.69), [(Selection(id=483, name='Over', odds=None), 100)]
2023-08-02 20:59:07,626:DEBUG:120] successful match: Selection(id='1387563451', name='Under', odds=2.1), [(Selection(id=484, name='Under', odds=None), 100)]
2023-08-02 20:59:07,627:DEBUG:120] successful match: Selection(id='1387563454', name='Over', odds=3.05), [(Selection(id=483, name='Over', odds=None), 100)]
2023-08-02 20:59:07,627:DEBUG:120] successful match: Selection(id='1387563455', name='Under', odds=1.357143), [(Selection(id=484, name='Under', odds=None), 100)]
2023-08-02 20:59:07,628:DEBUG:120] successful match: Selection(id='1387563456', name='Over', odds=6.5), [(Selection(id=483, name='Over', odds=None), 100)]
2023-08-02 20:59:07,628:DEBUG:120] successful match: Selection(id='1387563457', name='Under', odds=1.1), [(Selection(id=484, name='Under', odds=None), 100)]
2023-08-02 20:59:07,629:DEBUG:120] successful match: Selection(id='1387563458', name='Over', odds=13.0), [(Selection(id=483, name='Over', odds=None), 100)]
2023-08-02 20:59:07,629:DEBUG:120] successful match: Selection(id='1387563459', name='Under', odds=1.03), [(Selection(id=484, name='Under', odds=None), 100)]
2023-08-02 20:59:07,645:DEBUG:120] successful match: Selection(id='1387563275', name='Over - 1H', odds=1.384615), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,645:DEBUG:120] successful match: Selection(id='1387563276', name='Under - 1H', odds=2.9), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,645:DEBUG:120] successful match: Selection(id='1387563277', name='Over - 1H', odds=2.71), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,646:DEBUG:120] successful match: Selection(id='1387563278', name='Under - 1H', odds=1.434783), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,649:DEBUG:117] successful no match: Selection(id='1387563297', name='Under - 1H', odds=1.384615), [(Selection(id=485, name='Over - 1H', odds=None), 0)]
2023-08-02 20:59:07,649:DEBUG:120] successful match: Selection(id='1387563298', name='Over - 1H', odds=12.0), [(Selection(id=485, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,650:DEBUG:120] successful match: Selection(id='1387563299', name='Under - 1H', odds=1.04), [(Selection(id=486, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,652:DEBUG:120] successful match: Selection(id='1387563308', name='Over - 1H', odds=1.69), [(Selection(id=485, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,652:DEBUG:120] successful match: Selection(id='1387563309', name='Under - 1H', odds=2.1), [(Selection(id=486, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,653:DEBUG:120] successful match: Selection(id='1387563310', name='Over - 1H', odds=4.35), [(Selection(id=485, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,653:DEBUG:120] successful match: Selection(id='1387563311', name='Under - 1H', odds=1.2), [(Selection(id=486, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,653:DEBUG:120] successful match: Selection(id='1387563312', name='Over - 1H', odds=12.0), [(Selection(id=485, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:07,654:DEBUG:120] successful match: Selection(id='1387563313', name='Under - 1H', odds=1.0357), [(Selection(id=486, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:07,659:DEBUG:117] successful no match: Selection(id='1387563303', name='No', odds=1.833333), [(Selection(id=487, name='Yes', odds=None), 0)]
2023-08-02 20:59:07,660:DEBUG:117] successful no match: Selection(id='1387563324', name='No - 1H', odds=1.166667), [(Selection(id=489, name='Yes - 1H', odds=None), 55)]
2023-08-02 20:59:08,053:DEBUG:117] successful no match: Selection(id='1376036685', name='Viktoria Plzen', odds=1.571429), [(Selection(id=491, name='Drita', odds=None), 32)]
2023-08-02 20:59:08,056:DEBUG:117] successful no match: Selection(id='1376036686', name='Draw', odds=3.8), [(Selection(id=491, name='Drita', odds=None), 67), (Selection(id=492, name='Viktoria Plzen', odds=None), 24)]
2023-08-02 20:59:08,064:DEBUG:117] successful no match: Selection(id='1387574244', name='Viktoria Plzen - 1H', odds=2.15), [(Selection(id=494, name='Drita - 1H', odds=None), 48)]
2023-08-02 20:59:08,067:DEBUG:117] successful no match: Selection(id='1387574243', name='Draw - 1H', odds=2.2), [(Selection(id=494, name='Drita - 1H', odds=None), 80), (Selection(id=495, name='Viktoria Plzen - 1H', odds=None), 42)]
2023-08-02 20:59:08,069:DEBUG:120] successful match: Selection(id='1387573908', name='Over', odds=1.31746), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:08,070:DEBUG:120] successful match: Selection(id='1387573909', name='Under', odds=3.25), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:08,072:DEBUG:120] successful match: Selection(id='1387573900', name='Over', odds=1.512821), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:08,073:DEBUG:120] successful match: Selection(id='1387573901', name='Under', odds=2.47), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:08,074:DEBUG:120] successful match: Selection(id='1387573902', name='Over', odds=2.8), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:08,075:DEBUG:120] successful match: Selection(id='1387573903', name='Under', odds=1.408163), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:08,076:DEBUG:120] successful match: Selection(id='1387573910', name='Over', odds=3.45), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:08,077:DEBUG:120] successful match: Selection(id='1387573911', name='Under', odds=1.285714), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:08,095:DEBUG:117] successful no match: Selection(id='1387574101', name='Under', odds=2.0), [(Selection(id=497, name='Over', odds=None), 0)]
2023-08-02 20:59:08,097:DEBUG:120] successful match: Selection(id='1387574103', name='Over', odds=4.7), [(Selection(id=497, name='Over', odds=None), 100)]
2023-08-02 20:59:08,098:DEBUG:120] successful match: Selection(id='1387574104', name='Under', odds=1.181818), [(Selection(id=498, name='Under', odds=None), 100)]
2023-08-02 20:59:08,098:DEBUG:120] successful match: Selection(id='1387574107', name='Over', odds=16.0), [(Selection(id=497, name='Over', odds=None), 100)]
2023-08-02 20:59:08,099:DEBUG:120] successful match: Selection(id='1387574109', name='Under', odds=1.015), [(Selection(id=498, name='Under', odds=None), 100)]
2023-08-02 20:59:08,107:DEBUG:120] successful match: Selection(id='1387574296', name='Over', odds=1.153846), [(Selection(id=497, name='Over', odds=None), 100)]
2023-08-02 20:59:08,108:DEBUG:120] successful match: Selection(id='1387574297', name='Under', odds=5.0), [(Selection(id=498, name='Under', odds=None), 100)]
2023-08-02 20:59:08,109:DEBUG:120] successful match: Selection(id='1387574294', name='Over', odds=1.76923), [(Selection(id=497, name='Over', odds=None), 100)]
2023-08-02 20:59:08,109:DEBUG:120] successful match: Selection(id='1387574295', name='Under', odds=2.0), [(Selection(id=498, name='Under', odds=None), 100)]
2023-08-02 20:59:08,110:DEBUG:120] successful match: Selection(id='1387574298', name='Over', odds=3.3), [(Selection(id=497, name='Over', odds=None), 100)]
2023-08-02 20:59:08,110:DEBUG:120] successful match: Selection(id='1387574299', name='Under', odds=1.307692), [(Selection(id=498, name='Under', odds=None), 100)]
2023-08-02 20:59:08,111:DEBUG:120] successful match: Selection(id='1387574300', name='Over', odds=7.25), [(Selection(id=497, name='Over', odds=None), 100)]
